search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
487,南德认证检测(中国)有限公司上海分公司,021-61410123,info@tuv-sud.cn,信息存在两处不同记录：恒通路151号11楼-12楼（来自 ‌1、‌2、‌3、‌4）和恒通路151号3-13层（来自 ‌5）,信息,,,,2025-07-11 01:15:16,Yes
488,安徽小木文化科技有限公司,18055158619,2880850358@qq.com,是合肥市高新区创新大道2800号创新产业园二期E1栋1216室,吴大明,,,,2025-07-11 01:16:03,Yes
489,汕头市澄海区新银岱玩具厂,0754-85350088,,汕头市澄海区新银岱玩具厂 聯絡資料,为陈爱珊‌34,,,,2025-07-11 01:16:50,Yes
490,Promotional Partners Group Ltd,,,‌6：标题是“飞达帽业控股有限公司 - 进军孟加拉设立厂房”,,,,,2025-07-11 01:17:37,Yes
491,汕头市快乐蜂糖果玩具有限公司,13923915555,1360041854@qq.com; 179151497@qq.com,"在""汕头市澄海区莲上镇永新村安澄公路旁""",、执行董事、经理,,,,2025-07-11 01:18:25,Yes
492,ERA MYTH GROUP LTD,852-53956510,,申请人地址(中文)：中国香港天后铜锣湾道180号百乐商业中心11楼01室;UNIT 01,,,,,2025-07-11 01:19:12,Yes
493,杭州大清智能技术开发有限公司,0571-86572027,33480060@163.com,在杭州市西湖区转塘街道宋家28号‌12,是周佳立‌12,,,,2025-07-11 01:19:59,Yes
494,义乌市朋存玩具有限公司,,,义乌市朋存玩具加工厂（已注销）由金海兵经营‌12,是金海兵‌34,,,,2025-07-11 01:20:46,Yes
495,临沂诚信玩具制品有限公司,,990@163.com,临沂经济技术开发区芝麻墩街道秦家岭村（佳和社区沿街楼A2楼11号房）‌13,刘恩波,,,,2025-07-11 01:21:33,Yes
496,汕头市澄海区融佳玩具厂,15992254554,,‌：汕头市澄海区广益街道华富华春园89幢3号 ‌23,不同）,,,,2025-07-11 01:22:21,Yes
497,汕头市龙湖区梦乐儿玩具工艺厂,,,汕头市龙湖区梦乐儿玩具工艺厂 聯絡資料,,,,,2025-07-11 01:23:08,Yes
498,汕头市澄海区卫斯达玩具厂,754-85632286,,在汕头市澄海区澄华街道下窖窖内工业区沟墘路2号三楼,许梓敬,,,,2025-07-11 01:23:55,Yes
499,汕头市澄海区三鼎玩具商行,86-754-8586936886-7,,汕头市澄海区广益街道埔美塑料城202号（来源‌1、‌3、‌4）,,,,,2025-07-11 01:24:42,Yes
500,汕头市澄海区益贝乐玩具厂,,,是汕头市澄海区广益街道龙田社区沙港路西片区9横4号第一层,叫洪桂冰,,,,2025-07-11 01:25:29,Yes
501,广州市优美汇动漫文化有限公司,18926133433,373025897@qq.com,是“广州市天河区东圃二马路61号A栋1-4楼316房(仅限办公)(不可作厂房)”,,,,,2025-07-11 01:26:17,Yes
502,汕头市澄海区悍迪玩具厂,0754-85634233,,汕头市澄海区悍迪玩具厂 聯絡資料,都叫陈浩,,,,2025-07-11 01:27:04,Yes
503,汕头市澄海区金裕顺玩具厂,1371588188,,为“汕头市澄海区凤翔街道东湖外环北路”,为杨泽航,,,,2025-07-11 01:27:51,Yes
504,汕头市澄海区凯煌隆玩具厂,13642804555,,在汕头市澄海区凤翔街道东湖关德路片区,是林沐；而‌3、,,,,2025-07-11 01:28:38,Yes
505,临沂顺祥玩具有限公司,010-64572112,,"临沂顺祥玩具有限公司这个名字好像不太准确？注意到搜索结果中反复出现的是""罗庄区顺祥玩具厂""",叫孙寿军‌13,,,,2025-07-11 01:29:26,Yes
506,扬州蓝色城堡工艺品有限公司,0514-86789123,bob@yzbluecastle.com,在所有渠道完全一致：扬州市江都区邵伯镇南渡村‌12,沈波‌15,,,,2025-07-11 01:30:13,Yes
507,义乌源泰玩具厂,,,‌：浙江省义乌市上溪镇寺西村村东139号‌16,,,,,2025-07-11 01:31:00,Yes
508,东莞市合钜电子有限公司,0769-8786,87863668@163.com; dgheju@163.com,‌：东莞市塘厦镇振兴围工业区大地街7号2楼‌12,许春民,,,,2025-07-11 01:31:47,Yes
509,北京金色向日葵箱包有限公司,13520490391,cfsl666@sina.com,‌1提到的是北京市石景山区八大处高科技工业园区西井路3号（邮编100044）,‌：王宝龙‌23,,,,2025-07-11 01:32:34,Yes
510,句容美美玩具有限公司,025-86200930,,为南京市鼓楼区龙园西路9号1101室；而‌2明确记载公司位于句容市郭庄镇葛村集镇,于海荣的姓名,,,,2025-07-11 01:33:21,Yes
511,汕头市博源达玩具有限公司,0754-8571,TOYS321@163.COM; toys321@163.com,‌：几乎所有提及的来源（如 ‌1、‌2、‌3、‌4、‌5、‌6）都一致为汕头市澄海区广益西华三小区南侧,地址是汕头市澄海,,,,2025-07-11 01:34:08,Yes
512,汕头市智乐辉玩具有限公司,15767714845,15767714845@139.com,"是""汕头市澄海区凤翔街道莱美工业区兴业东路13号5楼501室""‌12",‌：黄鹏伟‌13,,,,2025-07-11 01:34:56,Yes
513,汕头市奥力玩具有限公司,13502799069,636@qq.com,在汕头市澄海区广益街道埔美美龙区8巷18号第二层,和地址都不同,,,,2025-07-11 01:35:43,Yes
514,华子乐玩具厂,0754-83668553,,娄星区华子玩具店-企业工商信用信息,,,,,2025-07-11 01:36:30,Yes
515,上海兴浦工艺品有限公司,913101186073,wanglw_shprosper@126.com; postxp@shprosper.com,上海兴浦工艺品有限公司 聯絡資料,,,,,2025-07-11 01:37:17,Yes
516,汕头市澄海区永利金玩具厂,,,"多个高可信度来源都指向""汕头市澄海区莲上镇永新村永兴路南13巷19号""这个地址 ‌12",姓名很关键,,,,2025-07-11 01:38:04,Yes
517,汕头市澄海区得信玩具有限公司,,,汕头市澄海区得信玩具有限公司 聯絡資料,和官网缺失的说明,,,,2025-07-11 01:38:52,Yes
518,汕头市澄海区汉业玩具厂,13825870956,,是“汕头市澄海区莲下镇神州安澄公路汪坵工业区”,,,,,2025-07-11 01:39:39,Yes
519,深圳市童之宝芯宇科技有限公司,15615990882,2355799287@qq.com; 2355799286@qq.com,这个变更记录在工商信息中有明确记载‌23,凌继云的手机,,,,2025-07-11 01:40:26,Yes
520,义乌市良隆玩具有限公司,,,"信息高度统一：所有结果‌12都指向""义乌市上溪镇吴晗路7号1楼""",杜小勇的信息能对,,,,2025-07-11 01:41:14,Yes
521,武义挑战文体用品有限公司,13735707518,688@21cn.com; 13735707518@139.com; p0@58.com,多个来源都确认在浙江省金华市武义县熟溪街道东南工业区（武义杰和金属制品有限公司内）,柳波的完整手机号,,,,2025-07-11 01:42:01,Yes
522,深圳市环球数博电子有限公司,0755-23401231,582@qq.com; pengmingda888@163.com,其他电话：0755-23401231（工商年报登记）‌2,,,,,2025-07-11 01:42:48,Yes
523,汕头市澄海区普立思玩具厂,,,汕头市澄海区普立思玩具厂 聯絡資料,陈晓鹏还关联其他,,,,2025-07-11 01:43:35,Yes
524,清远市兴隆体育用品厂,18826614476,kdl128@163.com,和电话与‌1类似：地址：清远市清新区太平镇盈富工业园M-26B、28,,,,,2025-07-11 01:44:22,Yes
525,汕头市澄海区正业玩具厂,0754-85808455,,规律‌：多集中于凤翔街道、广益街道等工业区（如凤翔街道东湖工业区‌4、广益街道广华工业区‌8）,,,,,2025-07-11 01:45:10,Yes
526,弋阳县联力电子有限公司,15325990068,877@qq.com; 61@qq.com; 476751661@qq.com,该公司地址在江西省上饶市弋阳县高新区连胜工业园原连胜机械厂四车间,信息在多处验证：,,,,2025-07-11 01:45:57,Yes
527,义乌市绿意工艺品有限公司,86-18358036675,806235318@163.com; buy@yiwugo.com,就有龙翔路40号和开元北街112号两个版本‌12,刘银涛的名字在多,,,,2025-07-11 01:46:44,Yes
528,义乌市蒂珑电子商务有限公司,13220802722,,浙江省义乌市福田街道六石塘村42号（2019年参展登记地址）‌5,‌：张保全‌3,,,,2025-07-11 01:47:31,Yes
529,浙江童才玩具有限公司,2633827462,86935546@qq.com; 2633827462@qq.com,用户若误拨0579开头的电话可能导致联络错误,‌78,,,,2025-07-11 01:48:18,Yes
530,东莞市富鑫玩具有限公司,0769-81863412-839,xqi8800@163.com,"信息最统一：所有可信来源都指向""广东省东莞市茶山镇茶园四路65号""‌12",何艳荣（2021,,,,2025-07-11 01:49:07,Yes
531,Room Copenhagen A/S,,,使用丹麥企業註冊機構 ‌Danish Business Authority (Erhvervsstyrelsen)‌ 網站,,,,,2025-07-11 01:49:55,Yes
532,汕头市澄海区盛烨玩具工艺厂,13790847779,,汕头市澄海区上华镇横陇村凤南路,为张烨,,,,2025-07-11 01:50:42,Yes
533,汕头市米比乐电子科技有限公司,18675311772,3383407144@qq.com; 2595063665@qq.com,"是""汕头市澄海区广益街道龙田澄江路北玉潭路东第4号2层""",庄捷生‌13这些,,,,2025-07-11 01:51:29,Yes
534,东莞市灵犀玩具有限公司,3330512995,995@qq.com; 3330512995@qq.com,广东省东莞市虎门镇虎门寨永安路6号8038室,、经理”,,,,2025-07-11 01:52:16,Yes
535,揭阳空港区正隆玩具厂,0663-8333319,,"信息特别一致：所有高可信来源都指向""揭阳空港区溪南办事处天福东路西寨村路段""‌13",‌：陈奋若‌34,,,,2025-07-11 01:53:04,Yes
536,东莞市星月实业有限公司,0769-86836199,763537388@qq.com,中国广东东莞市东莞; 固定电话: 86-0769-86836189-8093; 传真号码: 86-0769-86836183,,,,,2025-07-11 01:53:51,Yes
537,万亿宝国际集团有限公司,18538271688,,地址：上海市金山区亭林镇寺平南路19号3幢5598室,均不同,,,,2025-07-11 01:54:38,Yes
538,深圳市云天科技有限公司,13510516353,934031472@qq.com,显示在宝安区航城街道领航城领誉华府8栋B单元1402‌12,‌12,,,,2025-07-11 01:55:25,Yes
539,广州智伴科技人工智能有限公司,020-29811696,410402528@qq.com,在广州市海珠区广州大道南1383号创投小镇附属5号楼‌14,是郭橙‌45；第,,,,2025-07-11 01:56:12,Yes
540,浙江童城玩具有限公司,13325783112,497115038@qq.com,"是""浙江省丽水市云和县白龙山街道朝阳路19号28幢""",吴国良的信息高度,,,,2025-07-11 01:56:59,Yes
541,浙江淘乐玩具有限公司,,123456@QQ.COM,存在两个版本：朝阳路19号29幢‌12和朝阳路2号‌67,出现在‌56多个,,,,2025-07-11 01:57:47,Yes
542,浙江金太阳服饰礼品有限公司,0576-84201678,lily@zjgoldsun.com; account@zjgoldsun.com,浙江省台州市黄岩区澄江街道仙浦喻村（统一地址）‌12,是陈莉这点在‌4,,,,2025-07-11 01:58:34,Yes
543,台州市黄岩乐信玩具有限公司,86-576-84316318,,地址：中国 浙江 台州市黄岩区 澄江工业区,黄建钧,,,,2025-07-11 01:59:21,Yes
544,云和万佳玩具制造厂/兰溪市艺轩玩具有限公司,,,仔细梳理发现：兰溪市艺轩玩具有限公司注册地在浙江省金华市兰溪市横溪镇国庆村‌2,‌4,,,,2025-07-11 02:00:08,Yes
545,广东挪拉马修玩具有限公司,1447487955,1447487955@qq.com,‌：广东省汕头市澄海区凤翔街道港口陆凤路中段‌45,,,,,2025-07-11 02:00:55,Yes
546,汕头市澄海区新时尚玩具厂,13825830255,,"""汕头市澄海区广益街道龙田顶宫路西十横4号第三、四层""",姓名,,,,2025-07-11 02:01:42,Yes
547,上海甜羽游乐设备有限公司,0579-84416915,,在上海市金山区枫泾镇环东一路88号3幢1016室‌12,‌12并持股60,,,,2025-07-11 02:02:30,Yes
548,汕头市澄海区创力玩具厂,,,在汕头市澄海区广益街道美乐区10巷1号1-3楼厂房‌12,是林森泉‌1,,,,2025-07-11 02:03:17,Yes
549,汕头市澄海区盛宇玩具厂,0754-85876072,,汕头市澄海区盛宇玩具厂 聯絡資料,在工商登记（‌1,,,,2025-07-11 02:04:04,Yes
550,汕头市澄海区新联盟玩具厂,88545860,,汕头市澄海区新联盟玩具厂 聯絡資料,,,,,2025-07-11 02:04:51,Yes
551,北京卡伊礼品有限公司,18600464121,18611920465@126.com; 594574502@qq.com,‌：北京市东城区车辇店胡同21号富山宾馆206房间‌15,‌：尹斌‌56,,,,2025-07-11 02:05:38,Yes
552,揭阳市榕城区格东金梅玩具制品厂,86-663-8672492,,揭阳市榕城区格东金梅玩具制品厂 聯絡資料,,,,,2025-07-11 02:06:25,Yes
553,汕头市德馨自动化科技有限公司,0754-89310825,dexinprint@163.com,龙湖区汕樟北路168号C栋厂房2楼,,,,,2025-07-11 02:07:13,Yes
554,东阳市骁雄工贸有限公司,15057937878,570766645@qq.com,东阳市骁雄工贸有限公司 聯絡資料,是许剑锋,,,,2025-07-11 02:08:00,Yes
555,广州笙景云商贸有限公司,2355528324,2355528324@qq.com,佛山市南海区桂城街道泰山路2号润智科技园4栋701-1室）‌34,是何淑怡,,,,2025-07-11 02:08:47,Yes
556,启源玩具商行,,,‌：汕头市澄海区上华镇陇尾村庄厝祠脚22号（自主承诺申报）,名为王启源,,,,2025-07-11 02:09:35,Yes
557,汕头市澄海区昊煌玩具实业有限公司,0754-85138717,577@qq.com,"信息很明确：结果‌1、‌4、‌5都提到在""汕头市澄海区莲下镇莲东路工业区""",是黄睦楷‌15,,,,2025-07-11 02:10:22,Yes
558,汕头市澄海区盈利玩具厂,1380967620,12@qq.com; 530501212@qq.com,‌地址‌：汕头市澄海区凤翔街道凤新港口工业区林厝湖片‌13,蔡挺,,,,2025-07-11 02:11:09,Yes
559,汕头市澄海区森美迪工艺玩具厂,0754-85851445,,"信息取最新且一致的""澄华街道岭亭永祥路8号第六层""（‌12）；3）法定代表人姓名在多个独立信源（‌13）交叉验证为陈良",）优先,,,,2025-07-11 02:11:56,Yes
560,宁波小鲸喜玩具有限公司,91330212,,都指向浙江省宁波市江北区庄桥街道葛家村,胡文强和监事叶洁,,,,2025-07-11 02:12:43,Yes
561,东莞市嘉致模型礼品有限公司,13712655255,469175303@qq.com,为东莞市沙田镇穗丰年村穗丰年南路190号2楼‌46,刘嘉辉联系方式）,,,,2025-07-11 02:13:30,Yes
562,深圳彩魔谷商贸有限公司,18320029094,18320029094@qq.com,深圳市福田区莲花街道梅岭社区新闻路57号侨福大厦9B-H17,,,,,2025-07-11 02:14:18,Yes
563,揭阳鸿佳达塑胶五金制品有限公司,0663-878,,揭阳市鸿佳达塑胶五金制品有限公司-企业工商信用信息,是林东鸿,,,,2025-07-11 02:15:05,Yes
564,东莞市合泰玩具有限公司,13802773636,,广东省东莞市茶山镇伟建路68号7号楼601室,电话：138‌*,,,,2025-07-11 02:15:52,Yes
565,东莞市和誉玩具有限公司,15377797688,lili@heyutoys.cn,在广东省东莞市茶山镇南塘路11号6号楼401室‌17——这个地址在多个高可信度来源中重复出现,为段章荣‌12,,,,2025-07-11 02:16:39,Yes
566,东莞贝开轩贸易有限公司,0769-8691,account@playgochina.cn,且信息与其他记录中公司地址（东莞市黄江镇黄江村北三街1号）完全吻合‌23,曾是黎燕翔,,,,2025-07-11 02:17:26,Yes
567,汕头市澄海区乐进玩具厂,86-754-8586936886-7,,（注：原地址为莲上镇涂城工业区二路东段北侧）‌1,,,,,2025-07-11 02:18:14,Yes
568,义乌江浩塑胶科技有限公司,18657925998,259228900@qq.com,是国家地区: 中国大陆浙江省金华市,徐跃平,,,,2025-07-11 02:19:01,Yes
569,汕头市澄海区港盛贸易有限公司,13825831795,13825831795@139.com,是“汕头市澄海区广益街道埔美美新区18巷6号第七层”,郭胜秋,,,,2025-07-11 02:19:48,Yes
570,东莞市益康毛绒玩具有限公司,0769-87325211,645177662@qq.com,"变更为""广东省东莞市茶山镇麟城十六街3号""",李小华,,,,2025-07-11 02:20:35,Yes
571,亿嘉玩具有限公司,,wanglinshuo0808@126.com,廣東省汕頭市澄海區北門直街12號,叫陈嘉晞,,,,2025-07-11 02:21:22,Yes
572,深圳市优肯文化发展有限公司,13242006924,1486222144@qq.com; 251793115@qq.com,（深圳市龙岗区龙城街道五联社区朱古石爱联工业区6号福强科技园2栋3楼西）、联系电话（13242006924）和联系人（吴开际）,是吴开际,,,,2025-07-11 02:22:10,Yes
573,汕头市澄海区俞氏兴玩具厂,,YangZi.442@foxmail.com,信息在多份资料中高度一致：盐鸿镇中社村工业区‌12,林洽豪的信息很关,,,,2025-07-11 02:22:57,Yes
574,深圳市纽康特玩具科教有限公司,13553365705,,是深圳市龙华新区大浪街道龙胜时代大厦4楼417,信息,,,,2025-07-11 02:23:44,Yes
575,香港德国莱茵技术监护顾问股份有限公司,0852-8522192,,在广州市环市东路花园大厦1309-1310室,汪如顺,,,,2025-07-11 02:24:31,Yes
576,东莞市佳恒玩具有限公司,0769-86324502,hj02-05@163.com,信息要特别注意：早期西溪管理区凫西路95号‌811与当前田南街1号‌14不一致,施少锋、注册资本,,,,2025-07-11 02:25:18,Yes
577,东莞市浩天塑胶五金制品有限公司,27998738,cotin@cotin.cc; unico@hkunico.com; Tiger-yuen@cotin.cc; jennifer@hkunico.com; c@cotin.cc; _dept@cotin.cc,‌：香港九龙九龙湾宏开道8号其士商业中心10字楼1006室,陈国伟,,,,2025-07-11 02:26:06,Yes
578,临沂煊然玩具有限公司,960071673,960071673@qq.com,与监事魏荣凤是商业伙伴关系‌23,是廉贞礼,,,,2025-07-11 02:26:53,Yes
579,东阳胖大海玩具有限公司,,,"有明确地址""东阳市大东路10号""和联系人""王瑗""",王璐的关联企业信,,,,2025-07-11 02:27:40,Yes
580,河北叶罗丽玩具科技有限公司,0316-8089161,zhangyuxia75008@126.com; chendi@jingying.cn,河北省廊坊市香河县淑阳镇规划S2路西侧规划E7路东侧(杜屯村村南),,,,,2025-07-11 02:28:27,Yes
581,深圳市守义科技有限公司,,,深圳市龙岗区龙岗街道南联路73号铭泰商务中心1608”,,,,,2025-07-11 02:29:14,Yes
582,汕头市澄海区美乐智玩具厂,,,凤翔街道港口社区凤新2巷8横4号4楼）‌56,代表是朱亿瑾,,,,2025-07-11 02:30:01,Yes
583,香港利美贸易有限公司,13802523171,,‌可信来源差异‌：地址信息来源于可信度较高的企业注册平台‌1,的联络方式是合理,,,,2025-07-11 02:30:48,Yes
584,临沂群盛文化用品有限公司,0539-8065221,770978140@qq.com,‌：山东省临沂市兰山区聚才路与临西六路交汇处中国教育用品采购基地三楼3016号-3017号‌26,信息高度统一：王,,,,2025-07-11 02:31:36,Yes
585,上海睿卡贸易发展有限公司,021-61940297,mtg@963.com; omin@963.com,在上海市崇明县城桥镇东河沿68号6号楼149室,,,,,2025-07-11 02:32:23,Yes
